id,name,category,address,road_address,lat,lng,link,phone,business_hours,menu,tags,area,event_start,event_end,source,review_text,raw_json,fetched_at
0b5dba5d-d6bf-5cab-a9ce-de6756596889,홍대24시불가마사우나,"생활,편의>찜질방",서울특별시 서대문구 창천동 510-2 쓰리알유시티 상가 B2층,서울특별시 서대문구 신촌로 1 쓰리알유시티 상가 B2층,37.5588454,126.92737,https://www.instagram.com/hongdae_sauna24,,,,"['가족동반', '조용함']",신수동,,,local,,"{""title"": ""홍대24시불가마사우나"", ""link"": ""https://www.instagram.com/hongdae_sauna24"", ""category"": ""생활,편의>찜질방"", ""description"": NaN, ""telephone"": NaN, ""address"": ""서울특별시 서대문구 창천동 510-2 쓰리알유시티 상가 B2층"", ""roadAddress"": ""서울특별시 서대문구 신촌로 1 쓰리알유시티 상가 B2층"", ""mapx"": 1269273700, ""mapy"": 375588454, ""dong"": ""신수동"", ""category_keyword"": ""찜질방""}",2026-09-14T03:22:54.954152+00:00
7a35be25-6c9d-587d-b9e5-7a231c15c48b,24시남성사우나,"생활,편의>목욕,찜질",서울특별시 마포구 서교동 355-15 지하1층 101호,서울특별시 마포구 양화로16길 15 지하1층 101호,37.5535033,126.9205782,,,,,"['가족동반', '조용함']",신수동,,,local,,"{""title"": ""24시남성사우나"", ""link"": NaN, ""category"": ""생활,편의>목욕,찜질"", ""description"": NaN, ""telephone"": NaN, ""address"": ""서울특별시 마포구 서교동 355-15 지하1층 101호"", ""roadAddress"": ""서울특별시 마포구 양화로16길 15 지하1층 101호"", ""mapx"": 1269205782, ""mapy"": 375535033, ""dong"": ""신수동"", ""category_keyword"": ""찜질방""}",2026-09-14T03:22:54.954204+00:00
a146ba81-ace5-52d4-983d-c1f852e3a7c6,더클라임 클라이밍 연남점,"스포츠,오락>암벽등반",서울특별시 마포구 동교동 167-2 3층,서울특별시 마포구 양화로 186 3층,37.5576685,126.9258931,http://theclimb.co.kr/,,,,"['데이트', '모임']",신수동,,,local,,"{""title"": ""더클라임 <b>클라이밍</b> 연남점"", ""link"": ""http://theclimb.co.kr/"", ""category"": ""스포츠,오락>암벽등반"", ""description"": NaN, ""telephone"": NaN, ""address"": ""서울특별시 마포구 동교동 167-2 3층"", ""roadAddress"": ""서울특별시 마포구 양화로 186 3층"", ""mapx"": 1269258931, ""mapy"": 375576685, ""dong"": ""신수동"", ""category_keyword"": ""클라이밍""}",2026-09-14T03:22:54.954258+00:00
4eb89761-9ea8-5256-9c33-171477fdad2f,포닐,"카페,디저트>베이커리",서울특별시 마포구 신수동 93-211 C동 1층,서울특별시 마포구 광성로 41-3 C동 1층,37.5500414,126.9374655,https://www.instagram.com/fournil_seoul,,,,"['웨이팅있음', '데이트']",신수동,,,local,,"{""title"": ""포닐"", ""link"": ""https://www.instagram.com/fournil_seoul"", ""category"": ""카페,디저트>베이커리"", ""description"": NaN, ""telephone"": NaN, ""address"": ""서울특별시 마포구 신수동 93-211 C동 1층"", ""roadAddress"": ""서울특별시 마포구 광성로 41-3 C동 1층"", ""mapx"": 1269374655, ""mapy"": 375500414, ""dong"": ""신수동"", ""category_keyword"": ""카페""}",2026-09-14T03:22:54.954310+00:00
e74a022f-fa01-58e3-9ce7-d16e8e13fdec,스타벅스 서강대점,"카페,디저트>카페",서울특별시 마포구 신수동 63-14,서울특별시 마포구 백범로 23 (신수동),37.5524584,126.9378262,http://www.starbucks.co.kr/,,,,"['감성적', '사진맛집']",신수동,,,local,,"{""title"": ""스타벅스 서강대점"", ""link"": ""http://www.starbucks.co.kr/"", ""category"": ""카페,디저트>카페"", ""description"": NaN, ""telephone"": NaN, ""address"": ""서울특별시 마포구 신수동 63-14"", ""roadAddress"": ""서울특별시 마포구 백범로 23 (신수동)"", ""mapx"": 1269378262, ""mapy"": 375524584, ""dong"": ""신수동"", ""category_keyword"": ""카페""}",2026-09-14T03:22:54.954361+00:00
2d5e17f4-51bb-56b3-bcf7-b29d7bb02157,파리바게뜨 광흥창역점,"카페,디저트>베이커리",서울특별시 마포구 구수동 55 6호선 광흥창역 4번출구 뒤쪽 20M,서울특별시 마포구 독막로 172 6호선 광흥창역 4번출구 뒤쪽 20M,37.5471731,126.9327801,https://www.paris.co.kr/,,,,"['감성적', '사진맛집']",신수동,,,local,,"{""title"": ""파리바게뜨 광흥창역점"", ""link"": ""https://www.paris.co.kr/"", ""category"": ""카페,디저트>베이커리"", ""description"": NaN, ""telephone"": NaN, ""address"": ""서울특별시 마포구 구수동 55 6호선 광흥창역 4번출구 뒤쪽 20M"", ""roadAddress"": ""서울특별시 마포구 독막로 172 6호선 광흥창역 4번출구 뒤쪽 20M"", ""mapx"": 1269327801, ""mapy"": 375471731, ""dong"": ""신수동"", ""category_keyword"": ""카페""}",2026-09-14T03:22:54.954414+00:00
c1ab3270-caf6-5a93-b569-b9e245ebe71c,비로소커피,"음식점>카페,디저트",서울특별시 마포구 신수동 85-19,서울특별시 마포구 광성로6길 42,37.5481361,126.9392308,https://smartstore.naver.com/birosocompany,,,,"['감성적', '사진맛집']",신수동,,,local,,"{""title"": ""비로소커피"", ""link"": ""https://smartstore.naver.com/birosocompany"", ""category"": ""음식점>카페,디저트"", ""description"": NaN, ""telephone"": NaN, ""address"": ""서울특별시 마포구 신수동 85-19"", ""roadAddress"": ""서울특별시 마포구 광성로6길 42"", ""mapx"": 1269392308, ""mapy"": 375481361, ""dong"": ""신수동"", ""category_keyword"": ""카페""}",2026-09-14T03:22:54.954465+00:00
da84c95c-d056-56e7-b936-f9b2ea0652c3,파리바게뜨 서강신수점,"카페,디저트>베이커리",서울특별시 마포구 신수동 88-56 서강대학교 정문 건너편,서울특별시 마포구 광성로 44 서강대학교 정문 건너편,37.5495631,126.9378772,https://www.paris.co.kr/,,,,"['감성적', '사진맛집']",신수동,,,local,,"{""title"": ""파리바게뜨 서강신수점"", ""link"": ""https://www.paris.co.kr/"", ""category"": ""카페,디저트>베이커리"", ""description"": NaN, ""telephone"": NaN, ""address"": ""서울특별시 마포구 신수동 88-56 서강대학교 정문 건너편"", ""roadAddress"": ""서울특별시 마포구 광성로 44 서강대학교 정문 건너편"", ""mapx"": 1269378772, ""mapy"": 375495631, ""dong"": ""신수동"", ""category_keyword"": ""카페""}",2026-09-14T03:22:54.954516+00:00
92b34e46-313b-54eb-82b4-4ae5e290393d,김숙성 대흥본점,한식>돼지고기구이,서울특별시 마포구 신수동 85-3 1층,서울특별시 마포구 광성로6길 14 1층,37.5492017,126.9383674,https://catchtable.co.kr/withyou21_2,,,,"['데이트', '모임']",신수동,,,local,,"{""title"": ""김숙성 대흥본점"", ""link"": ""https://catchtable.co.kr/withyou21_2"", ""category"": ""한식>돼지고기구이"", ""description"": NaN, ""telephone"": NaN, ""address"": ""서울특별시 마포구 신수동 85-3 1층"", ""roadAddress"": ""서울특별시 마포구 광성로6길 14 1층"", ""mapx"": 1269383674, ""mapy"": 375492017, ""dong"": ""신수동"", ""category_keyword"": ""맛집""}",2026-09-14T03:22:54.954566+00:00
107233a5-216e-566f-819f-5bf88990a077,핵밥 서강대점,음식점>일식>덮밥,서울특별시 마포구 신수동 81-54 1층,서울특별시 마포구 백범로 30 1층,37.5519139,126.9372492,https://www.hecbob.com/,,,,['혼밥'],신수동,,,local,,"{""title"": ""핵밥 서강대점"", ""link"": ""https://www.hecbob.com/"", ""category"": ""음식점>일식>덮밥"", ""description"": NaN, ""telephone"": NaN, ""address"": ""서울특별시 마포구 신수동 81-54 1층"", ""roadAddress"": ""서울특별시 마포구 백범로 30 1층"", ""mapx"": 1269372492, ""mapy"": 375519139, ""dong"": ""신수동"", ""category_keyword"": ""맛집""}",2026-09-14T03:22:54.954617+00:00
cca29ef1-2258-5382-a845-840988c41736,우이락 서강대점,음식점>한식,서울특별시 마포구 신수동 91-567 지하1층,서울특별시 마포구 광성로 36 지하1층,37.5496991,126.9369643,https://www.instagram.com/wooyirak,,,,['모임'],신수동,,,local,,"{""title"": ""우이락 서강대점"", ""link"": ""https://www.instagram.com/wooyirak"", ""category"": ""음식점>한식"", ""description"": NaN, ""telephone"": NaN, ""address"": ""서울특별시 마포구 신수동 91-567 지하1층"", ""roadAddress"": ""서울특별시 마포구 광성로 36 지하1층"", ""mapx"": 1269369643, ""mapy"": 375496991, ""dong"": ""신수동"", ""category_keyword"": ""맛집""}",2026-09-14T03:22:54.954668+00:00
5bc59a98-75e9-5bd6-8f66-9a40e8901975,리정원 대흥점,"한식>육류,고기요리",서울특별시 마포구 신수동 36-3 1층,서울특별시 마포구 백범로10길 30 1층,37.5480965,126.9399314,,,,,"['모임', '가족동반']",신수동,,,local,,"{""title"": ""리정원 대흥점"", ""link"": NaN, ""category"": ""한식>육류,고기요리"", ""description"": NaN, ""telephone"": NaN, ""address"": ""서울특별시 마포구 신수동 36-3 1층"", ""roadAddress"": ""서울특별시 마포구 백범로10길 30 1층"", ""mapx"": 1269399314, ""mapy"": 375480965, ""dong"": ""신수동"", ""category_keyword"": ""맛집""}",2026-09-14T03:22:54.954719+00:00
7284e2dc-3b72-547b-b992-bcd7b101072c,물고기집,술집>이자카야,서울특별시 마포구 신수동 35-8 1층,서울특별시 마포구 백범로10길 26 1층,37.5482359,126.9397607,https://www.instagram.com/fishhouse0407,,,,"['모임', '시끌벅적함']",신수동,,,local,,"{""title"": ""물고기집"", ""link"": ""https://www.instagram.com/fishhouse0407"", ""category"": ""술집>이자카야"", ""description"": NaN, ""telephone"": NaN, ""address"": ""서울특별시 마포구 신수동 35-8 1층"", ""roadAddress"": ""서울특별시 마포구 백범로10길 26 1층"", ""mapx"": 1269397607, ""mapy"": 375482359, ""dong"": ""신수동"", ""category_keyword"": ""술집""}",2026-09-14T03:22:54.954769+00:00
0d158551-faf4-50dc-af01-dd4d32d5d609,철길부산집 서강대점,술집>요리주점,서울특별시 마포구 신수동 85-15,서울특별시 마포구 광성로6길 34,37.5483752,126.9390058,https://www.instagram.com/busan_jib,,,,"['데이트', '조용함', '감성적']",신수동,,,local,,"{""title"": ""철길부산집 서강대점"", ""link"": ""https://www.instagram.com/busan_jib"", ""category"": ""술집>요리주점"", ""description"": NaN, ""telephone"": NaN, ""address"": ""서울특별시 마포구 신수동 85-15"", ""roadAddress"": ""서울특별시 마포구 광성로6길 34"", ""mapx"": 1269390058, ""mapy"": 375483752, ""dong"": ""신수동"", ""category_keyword"": ""술집""}",2026-09-14T03:22:54.954830+00:00
40ad908f-2807-58aa-88e0-8c30689c5eae,하숙바,술집>바(BAR),서울특별시 마포구 신수동 81-64,서울특별시 마포구 백범로 40-2,37.5510284,126.9375162,http://www.instagram.com/hasook_bar,,,,"['모임', '시끌벅적함']",신수동,,,local,,"{""title"": ""하숙바"", ""link"": ""http://www.instagram.com/hasook_bar"", ""category"": ""술집>바(BAR)"", ""description"": NaN, ""telephone"": NaN, ""address"": ""서울특별시 마포구 신수동 81-64"", ""roadAddress"": ""서울특별시 마포구 백범로 40-2"", ""mapx"": 1269375162, ""mapy"": 375510284, ""dong"": ""신수동"", ""category_keyword"": ""술집""}",2026-09-14T03:22:54.954888+00:00
0e70b977-5cf7-56f4-9cdd-f93acb533976,투다리 신수점,"술집>오뎅,꼬치",서울특별시 마포구 신수동 93-214 1층,서울특별시 마포구 광성로 37 1층,37.5499342,126.9373853,https://www.instagram.com/tudari_sinsu,,,,['모임'],신수동,,,local,,"{""title"": ""투다리 신수점"", ""link"": ""https://www.instagram.com/tudari_sinsu"", ""category"": ""술집>오뎅,꼬치"", ""description"": NaN, ""telephone"": NaN, ""address"": ""서울특별시 마포구 신수동 93-214 1층"", ""roadAddress"": ""서울특별시 마포구 광성로 37 1층"", ""mapx"": 1269373853, ""mapy"": 375499342, ""dong"": ""신수동"", ""category_keyword"": ""술집""}",2026-09-14T03:22:54.954941+00:00
b25db3bb-cb6c-5fd0-ba9c-1c110fba81ed,악쓰는하마코인노래연습장 신촌점,오락시설>노래방,"서울특별시 서대문구 창천동 31-45 2층, 3층, 4층","서울특별시 서대문구 연세로 19 2층, 3층, 4층",37.5574335,126.9367329,,,,,"['모임', '시끌벅적함']",대흥동,,,local,,"{""title"": ""악쓰는하마코인노래연습장 신촌점"", ""link"": NaN, ""category"": ""오락시설>노래방"", ""description"": NaN, ""telephone"": NaN, ""address"": ""서울특별시 서대문구 창천동 31-45 2층, 3층, 4층"", ""roadAddress"": ""서울특별시 서대문구 연세로 19 2층, 3층, 4층"", ""mapx"": 1269367329, ""mapy"": 375574335, ""dong"": ""대흥동"", ""category_keyword"": ""오락실""}",2026-09-14T03:22:54.955023+00:00
8abb0f23-7756-59b6-b42b-beab9db1045d,어썸코인노래연습장 신촌3호점,오락시설>노래방,서울특별시 서대문구 창천동 52-49 지하 1층,서울특별시 서대문구 연세로7안길 1 지하 1층,37.5577788,126.9362516,https://blog.naver.com/awesomecoin,,,,"['모임', '시끌벅적함']",대흥동,,,local,,"{""title"": ""어썸코인노래연습장 신촌3호점"", ""link"": ""https://blog.naver.com/awesomecoin"", ""category"": ""오락시설>노래방"", ""description"": NaN, ""telephone"": NaN, ""address"": ""서울특별시 서대문구 창천동 52-49 지하 1층"", ""roadAddress"": ""서울특별시 서대문구 연세로7안길 1 지하 1층"", ""mapx"": 1269362516, ""mapy"": 375577788, ""dong"": ""대흥동"", ""category_keyword"": ""오락실""}",2026-09-14T03:22:54.955092+00:00
576d1ce7-fba9-586f-9e82-42b3ccb4c6d7,어썸코인노래연습장 신촌2호점,오락시설>노래방,서울특별시 서대문구 창천동 33-20 혜인빌딩 지하1층,서울특별시 서대문구 연세로 29 혜인빌딩 지하1층,37.5582084,126.9367761,https://blog.naver.com/awesomecoin,,,,"['모임', '시끌벅적함']",대흥동,,,local,,"{""title"": ""어썸코인노래연습장 신촌2호점"", ""link"": ""https://blog.naver.com/awesomecoin"", ""category"": ""오락시설>노래방"", ""description"": NaN, ""telephone"": NaN, ""address"": ""서울특별시 서대문구 창천동 33-20 혜인빌딩 지하1층"", ""roadAddress"": ""서울특별시 서대문구 연세로 29 혜인빌딩 지하1층"", ""mapx"": 1269367761, ""mapy"": 375582084, ""dong"": ""대흥동"", ""category_keyword"": ""오락실""}",2026-09-14T03:22:54.955154+00:00
3e955ed2-f92e-54f7-9b15-bad1ef2bcda0,스카이락볼링장,"스포츠,오락>볼링장",서울특별시 서대문구 창천동 72-12 테라운드빌딩 8층,서울특별시 서대문구 신촌로 73 테라운드빌딩 8층,37.5563075,126.934527,,,,,"['모임', '가족동반']",대흥동,,,local,,"{""title"": ""스카이락<b>볼링장</b>"", ""link"": NaN, ""category"": ""스포츠,오락>볼링장"", ""description"": NaN, ""telephone"": NaN, ""address"": ""서울특별시 서대문구 창천동 72-12 테라운드빌딩 8층"", ""roadAddress"": ""서울특별시 서대문구 신촌로 73 테라운드빌딩 8층"", ""mapx"": 1269345270, ""mapy"": 375563075, ""dong"": ""대흥동"", ""category_keyword"": ""볼링장""}",2026-09-14T03:22:54.955211+00:00
5e6e5b49-39cb-5c8c-8063-0c0689b5acd3,비트포비아 홍대던전3,방탈출카페,서울특별시 마포구 서교동 336-1 3층,서울특별시 마포구 와우산로29길 21 3층,37.5549254,126.9285773,http://www.xdungeon.net,,,,"['데이트', '모임']",대흥동,,,local,,"{""title"": ""비트포비아 홍대던전3"", ""link"": ""http://www.xdungeon.net"", ""category"": ""방탈출카페"", ""description"": NaN, ""telephone"": NaN, ""address"": ""서울특별시 마포구 서교동 336-1 3층"", ""roadAddress"": ""서울특별시 마포구 와우산로29길 21 3층"", ""mapx"": 1269285773, ""mapy"": 375549254, ""dong"": ""대흥동"", ""category_keyword"": ""방탈출""}",2026-09-14T03:22:54.955263+00:00
9cbd2c14-50a4-5196-91a0-3ac24f3121e2,룸익스케이프 올리브점,방탈출카페,서울특별시 서대문구 창천동 52-46 지하 1층,서울특별시 서대문구 연세로9길 25 지하 1층,37.5584618,126.9354227,http://ex-cape.com,,,,"['데이트', '모임']",대흥동,,,local,,"{""title"": ""룸익스케이프 올리브점"", ""link"": ""http://ex-cape.com"", ""category"": ""방탈출카페"", ""description"": NaN, ""telephone"": NaN, ""address"": ""서울특별시 서대문구 창천동 52-46 지하 1층"", ""roadAddress"": ""서울특별시 서대문구 연세로9길 25 지하 1층"", ""mapx"": 1269354227, ""mapy"": 375584618, ""dong"": ""대흥동"", ""category_keyword"": ""방탈출""}",2026-09-14T03:22:54.955315+00:00
5467521b-0545-5e9c-8472-2ff0d6cd22f8,홈즈앤루팡 보드게임카페 신촌점,"스포츠,오락>보드카페",서울특별시 서대문구 창천동 18-21 지하1층,서울특별시 서대문구 연세로 12 지하1층,37.5565899,126.9370872,http://holmeslupin.co.kr/bbs/content.php?co_id=main,,,,"['모임', '데이트']",대흥동,,,local,,"{""title"": ""홈즈앤루팡 <b>보드게임카페</b> 신촌점"", ""link"": ""http://holmeslupin.co.kr/bbs/content.php?co_id=main"", ""category"": ""스포츠,오락>보드카페"", ""description"": NaN, ""telephone"": NaN, ""address"": ""서울특별시 서대문구 창천동 18-21 지하1층"", ""roadAddress"": ""서울특별시 서대문구 연세로 12 지하1층"", ""mapx"": 1269370872, ""mapy"": 375565899, ""dong"": ""대흥동"", ""category_keyword"": ""보드게임카페""}",2026-09-14T03:22:54.955367+00:00
035efb81-3c74-5e66-a457-06eee05730bc,대흥 당구장,"스포츠,오락>당구장",서울특별시 마포구 대흥동 276-1 지하1층 대흥당구장,서울특별시 마포구 백범로 88 지하1층 대흥당구장,37.547941,126.941095,https://blog.naver.com/rvf40000,,,,"['모임', '시끌벅적함']",대흥동,,,local,,"{""title"": ""대흥 <b>당구장</b>"", ""link"": ""https://blog.naver.com/rvf40000"", ""category"": ""스포츠,오락>당구장"", ""description"": NaN, ""telephone"": NaN, ""address"": ""서울특별시 마포구 대흥동 276-1 지하1층 대흥당구장"", ""roadAddress"": ""서울특별시 마포구 백범로 88 지하1층 대흥당구장"", ""mapx"": 1269410950, ""mapy"": 375479410, ""dong"": ""대흥동"", ""category_keyword"": ""당구장""}",2026-09-14T03:22:54.955418+00:00
f0a420f8-79be-532f-915a-a3957ad0a7ca,태영당구클럽,"스포츠,오락>당구장",서울특별시 마포구 대흥동 660 태영아파트 내 태영종합상가 지하1층,서울특별시 마포구 독막로 266 태영아파트 내 태영종합상가 지하1층,37.5456122,126.9428529,,,,,"['모임', '시끌벅적함']",대흥동,,,local,,"{""title"": ""태영당구클럽"", ""link"": NaN, ""category"": ""스포츠,오락>당구장"", ""description"": NaN, ""telephone"": NaN, ""address"": ""서울특별시 마포구 대흥동 660 태영아파트 내 태영종합상가 지하1층"", ""roadAddress"": ""서울특별시 마포구 독막로 266 태영아파트 내 태영종합상가 지하1층"", ""mapx"": 1269428529, ""mapy"": 375456122, ""dong"": ""대흥동"", ""category_keyword"": ""당구장""}",2026-09-14T03:22:54.955469+00:00
